Humidity,Visibility (km),Temperature (C)
0.4,0.6199999999999999,0.8015905890149948
0.43,0.6429999999999999,0.7999337254577087
0.45,0.6199999999999999,0.7860160715765058
0.65,0.6369999999999999,0.7539557617430206
0.79,0.6429999999999999,0.7004390688426809
0.84,0.6199999999999999,0.6780714108193191
0.9,0.983,0.6618341479579157
0.91,0.9289999999999998,0.6522243393256566
0.93,0.744,0.6383895286223181
0.96,0.9259999999999998,0.6380581559108609
0.92,0.8800000000000002,0.6552066937287715
1.0,0.6199999999999999,0.6150277524645846
0.99,0.5049999999999999,0.6081517687018475
0.95,0.425,0.6191699113577998
0.99,0.6199999999999999,0.6391351172230968
0.87,0.6239999999999999,0.670118465744346
0.83,0.6199999999999999,0.692817496479165
0.69,0.6199999999999999,0.7263689835142078
0.63,0.6199999999999999,0.7519675254742773
0.58,0.711,0.7670449838455804
0.48,0.6999999999999998,0.8012592163035375
0.51,0.6999999999999998,0.8245381492834065
0.51,0.7079999999999999,0.8322425648247868
0.53,0.696,0.835307762405766
0.47,0.6199999999999999,0.8212244221688345
0.46,0.6429999999999999,0.8219700107696132
0.47,0.6199999999999999,0.8213072653466988
0.62,0.6199999999999999,0.7850219534421341
0.76,0.6429999999999999,0.7340733990555879
0.95,0.6199999999999999,0.6822964128903986
0.92,0.983,0.6813022947560269
0.92,0.9289999999999998,0.6826277856018559
0.93,0.983,0.6708640543451247
0.96,0.9259999999999998,0.6546267914837214
0.71,0.9289999999999998,0.680225333443791
0.95,0.9259999999999998,0.6470052191202056
0.95,0.9259999999999998,0.6390522740452325
0.97,0.7259999999999999,0.6452655123850551
0.92,0.696,0.6697042498550245
0.9,0.6199999999999999,0.6784027835307763
0.79,0.6429999999999999,0.7100488774749399
0.64,0.6199999999999999,0.7432689917985255
0.53,0.6199999999999999,0.7515533095849557
0.48,0.6429999999999999,0.7828680308176623
0.4,0.6239999999999999,0.8012592163035375
0.39,0.6199999999999999,0.8012592163035375
0.43,0.6429999999999999,0.8018391185485877
0.39,0.6199999999999999,0.8152597133626047
0.39,0.6199999999999999,0.8148454974732832
0.41,0.6429999999999999,0.8154253997183334
0.44,0.6199999999999999,0.8011763731256731
0.57,0.6199999999999999,0.752464584541463
0.66,0.6429999999999999,0.7311738878303373
0.59,0.6199999999999999,0.7242979040676002
0.59,0.983,0.7236351586446856
0.63,0.9509999999999998,0.705409659514539
0.61,0.983,0.6991964211747164
0.58,0.983,0.6991964211747164
0.91,0.9289999999999998,0.6276199154999587
0.67,0.983,0.6822964128903986
0.84,0.983,0.6587689503769365
0.91,0.9289999999999998,0.6322591334603596
0.87,0.6199999999999999,0.6365669787093033
0.74,0.6199999999999999,0.6769944495070832
0.65,0.6199999999999999,0.7082263275619253
0.55,0.6199999999999999,0.7429376190870683
0.5,0.6199999999999999,0.7681219451578163
0.42,0.6429999999999999,0.7840278353077625
0.42,0.6199999999999999,0.8015905890149948
0.38,0.6239999999999999,0.8136856929831829
0.39,0.6429999999999999,0.8189048131886341
0.35,0.6199999999999999,0.8186562836550412
0.36,0.6199999999999999,0.8184905972993125
0.35,0.6429999999999999,0.8116146135365754
0.4,0.6199999999999999,0.802253334437909
0.51,0.6199999999999999,0.769116063292188
0.62,0.6429999999999999,0.7286885924944081
0.74,0.6199999999999999,0.6932317123684866
0.79,0.983,0.6843674923370061
0.85,0.9509999999999998,0.6638223842266591
0.9,0.983,0.6442713942506835
0.93,0.983,0.627702758677823
0.94,0.9289999999999998,0.6306851130809379
0.96,0.983,0.6117968685278768
0.96,0.9259999999999998,0.6031811780299894
0.95,0.8829999999999999,0.6053351006544612
0.96,0.6239999999999999,0.6025184326070749
0.93,0.6199999999999999,0.6664733659183167
0.74,0.6199999999999999,0.7201557451743851
0.58,0.6199999999999999,0.7682047883356806
0.54,0.6199999999999999,0.7846905807306769
0.47,0.646,0.7996023527462515
0.4,0.6199999999999999,0.8154253997183334
0.4,0.6199999999999999,0.8232955016154421
0.36,0.6429999999999999,0.8296744263109934
0.38,0.6199999999999999,0.8218871675917488
0.34,0.6199999999999999,0.830420014911772
0.33,0.6429999999999999,0.818324910943584
0.36,0.6199999999999999,0.8189876563664984
0.55,0.6199999999999999,0.7853533261535913
0.7,0.6429999999999999,0.7325822218540305
0.78,0.6199999999999999,0.6949714191036369
0.84,0.983,0.6853616104713778
0.89,0.9289999999999998,0.6591831662662581
0.93,0.983,0.644934139673598
0.93,0.983,0.6352414878634745
0.8,0.9289999999999998,0.6734321928589182
0.96,0.983,0.6262944246541299
0.96,0.983,0.6183414795791567
0.96,0.932,0.6160218705989562
1.0,0.615,0.6042581393422253
0.9,0.615,0.6750890564162042
0.75,0.6199999999999999,0.7227238836881784
0.62,0.6199999999999999,0.7692817496479165
0.51,0.6199999999999999,0.8253665810620496
0.4,0.6429999999999999,0.8227155993703921
0.37,0.6199999999999999,0.8348935465164445
0.36,0.6199999999999999,0.8337337420263442
0.35,0.6429999999999999,0.8453317869273467
0.37,0.6199999999999999,0.8511308093778478
0.35,0.6199999999999999,0.8481484549747329
0.38,0.6429999999999999,0.8378759009195593
0.45,0.6199999999999999,0.8298401126667221
0.53,0.6199999999999999,0.803330295750145
0.73,0.6429999999999999,0.7377184988816172
0.73,0.6199999999999999,0.7260376108027504
0.86,0.983,0.6870184740286639
0.75,0.9289999999999998,0.711374368320769
0.71,0.983,0.708143484384061
0.74,0.983,0.6984508325739376
0.81,0.6199999999999999,0.6851959241156491
0.82,0.983,0.6746748405268828
0.85,0.983,0.6595145389777153
0.83,0.9289999999999998,0.6575263027089719
0.87,0.6199999999999999,0.651230221191285
0.79,0.6199999999999999,0.6760831745505758
0.66,0.6199999999999999,0.7221439814431283
0.62,0.6199999999999999,0.7685361610471378
0.58,0.6199999999999999,0.8030817662165521
0.5,0.6429999999999999,0.8337337420263442
0.46,0.6199999999999999,0.8674509154171155
0.48,0.696,0.8961974981360288
0.41,0.6429999999999999,0.8969430867368073
0.41,0.6199999999999999,0.9080440725706239
0.43,0.6199999999999999,0.9013337751636153
0.53,0.6429999999999999,0.883439648744926
0.63,0.6199999999999999,0.8496396321762905
0.68,0.6199999999999999,0.8015905890149948
0.77,0.6199999999999999,0.7726783199403531
0.79,0.6199999999999999,0.7509734073399057
0.87,0.9259999999999998,0.734404771767045
0.87,0.8800000000000002,0.7272802584707151
0.9,0.9259999999999998,0.701267500621324
0.93,0.9259999999999998,0.6946400463921796
0.89,0.8800000000000002,0.704581227735896
0.96,0.9259999999999998,0.6811366084002983
0.92,0.9259999999999998,0.6887581807638141
0.95,0.8800000000000002,0.6924861237677078
0.87,0.696,0.7104630933642616
0.81,0.696,0.7270317289371222
0.81,0.7079999999999999,0.726451826692072
0.73,0.696,0.7267003562256649
0.64,0.6199999999999999,0.7433518349763899
0.54,0.7079999999999999,0.7503106619169913
0.51,0.696,0.752713114075056
0.48,0.696,0.767459199734902
0.51,0.7079999999999999,0.7522988981857345
0.51,0.696,0.7519675254742773
0.58,0.696,0.7443459531107615
0.61,0.7079999999999999,0.7316709468975231
0.67,0.6199999999999999,0.729185651561594
0.72,0.6199999999999999,0.7129483887001906
0.75,0.6429999999999999,0.6994449507083094
0.78,0.6199999999999999,0.6791483721315551
0.8,0.983,0.6784027835307763
0.84,0.9289999999999998,0.6659763068511309
0.9,0.983,0.6518101234363352
0.9,0.983,0.6291110927015161
0.88,0.6199999999999999,0.6478336508988486
0.95,0.9259999999999998,0.6045895120536825
0.96,0.9259999999999998,0.6025184326070749
0.95,0.7259999999999999,0.5948140170656947
0.93,0.6199999999999999,0.5945654875321018
0.93,0.6199999999999999,0.6508988484798277
0.79,0.623,0.6899179852539145
0.65,0.6239999999999999,0.7416949714191038
0.55,0.6199999999999999,0.7662165520669373
0.53,0.646,0.784442051197084
0.47,0.6239999999999999,0.8019219617264519
0.47,0.6239999999999999,0.8221356971253417
0.47,0.646,0.8288459945323503
0.46,0.6199999999999999,0.8457460028166681
0.46,0.6199999999999999,0.8465744345953112
0.45,0.6429999999999999,0.843260707480739
0.53,0.6199999999999999,0.8370474691409164
0.61,0.6199999999999999,0.7864302874658273
0.7,0.6429999999999999,0.7494822301383481
0.78,0.6199999999999999,0.7112915251429046
0.84,0.983,0.6947228895700439
0.83,0.9289999999999998,0.6868527876729351
0.89,0.744,0.6718581724794964
0.82,0.9259999999999998,0.6923204374119794
0.84,0.9289999999999998,0.6798111175544694
0.82,0.983,0.6837047469140918
0.87,0.9259999999999998,0.6615027752464586
0.88,0.9289999999999998,0.6658106204954022
0.87,0.6199999999999999,0.6680473862977385
0.78,0.6199999999999999,0.692237594234115
0.75,0.6199999999999999,0.7247121199569218
0.63,0.6199999999999999,0.7672106702013091
0.58,0.6199999999999999,0.8023361776157734
0.54,0.6429999999999999,0.8434263938364677
0.45,0.6199999999999999,0.8871675917488195
0.4,0.6199999999999999,0.9109435837958745
0.35,0.6429999999999999,0.8948720072901998
0.35,0.6199999999999999,0.9208847651395908
0.33,0.6199999999999999,0.9134288791318036
0.36,0.6429999999999999,0.9021622069422583
0.41,0.6199999999999999,0.9017479910529369
0.55,0.6199999999999999,0.8411896280341316
0.55,0.6429999999999999,0.8368817827851878
0.57,0.615,0.825449424239914
0.74,0.9289999999999998,0.7494822301383481
0.71,0.9509999999999998,0.7342390854113165
0.77,0.983,0.7177532930163202
0.84,0.983,0.6946400463921796
0.91,0.9300000000000002,0.6506503189462348
0.84,0.9859999999999999,0.7011846574434597
0.87,0.9859999999999999,0.693894457791401
0.88,0.932,0.6880125921630355
0.9,0.6239999999999999,0.6780714108193191
0.9,0.6999999999999998,0.6929003396570294
0.84,0.711,0.7083091707397897
0.84,0.6999999999999998,0.7093861320520256
0.9,0.6239999999999999,0.6935630850799437
0.88,0.711,0.699113577996852
0.9,0.6999999999999998,0.693894457791401
0.85,0.6999999999999998,0.7094689752298899
0.83,0.711,0.7146052522574767
0.85,0.6999999999999998,0.7094689752298899
0.85,0.6999999999999998,0.7094689752298899
0.89,0.711,0.6970424985502445
0.96,0.6999999999999998,0.6784027835307763
0.97,0.6999999999999998,0.6780714108193191
0.98,0.711,0.6705326816336675
0.93,0.6999999999999998,0.6683787590091956
0.93,0.744,0.6608400298235442
0.93,0.7259999999999999,0.6534669869936212
0.96,0.744,0.644934139673598
0.93,0.9259999999999998,0.6442713942506835
0.95,0.425,0.5630022367658024
0.93,0.9259999999999998,0.6355728605749317
0.9,0.9259999999999998,0.6355728605749317
0.87,0.9289999999999998,0.6267086405434513
0.92,0.6199999999999999,0.5955596056664734
0.9,0.6199999999999999,0.6180101068676995
0.79,0.6429999999999999,0.6335846243061884
0.72,0.6199999999999999,0.6680473862977385
0.61,0.696,0.692568966945572
0.57,0.711,0.7051611299809462
0.49,0.6999999999999998,0.7253748653798361
0.49,0.6999999999999998,0.7260376108027504
0.43,0.646,0.739043989727446
0.39,0.6199999999999999,0.742606246375611
0.39,0.6199999999999999,0.742606246375611
0.42,0.6429999999999999,0.7269488857592579
0.45,0.6199999999999999,0.7107944660757187
0.6,0.6199999999999999,0.6784027835307763
0.83,0.6429999999999999,0.6153591251760419
0.86,0.6199999999999999,0.5959738215557949
0.93,0.9259999999999998,0.5783282246706984
0.91,0.6199999999999999,0.5759257725126337
0.93,0.9259999999999998,0.7020959323999669
0.97,0.6199999999999999,0.6942258305028581
0.86,0.932,0.7090547593405683
1.0,0.391,0.6704498384558033
1.0,0.38499999999999995,0.662165520669373
0.99,0.356,0.6653964046060807
1.0,0.43399999999999994,0.6770772926849475
0.88,0.4969999999999999,0.7402866373954106
0.76,0.5,0.7798028332366831
0.67,0.6199999999999999,0.8564327727611631
0.59,0.6199999999999999,0.8694391516858588
0.55,0.711,0.8848479827686191
0.58,0.6999999999999998,0.8723386629111093
0.45,0.696,0.9122690746417035
0.51,0.7079999999999999,0.9299975147046643
0.52,0.696,0.9390274210918732
0.45,0.6239999999999999,0.9126004473531605
0.49,0.646,0.9208847651395908
0.61,0.615,0.9199734901830835
0.68,0.615,0.8808715102311326
0.78,0.638,0.786347444287963
0.79,0.6239999999999999,0.7677905724463592
0.84,0.915,0.7564410570789497
0.8,0.9289999999999998,0.7418606577748323
0.93,0.6199999999999999,0.5703752795957254
0.96,0.5049999999999999,0.5462679148372132
0.98,0.421,0.582304697208185
1.0,0.295,0.5286223179521168
0.96,0.20899999999999996,0.5289536906635739
0.99,0.32,0.5337585949797035
0.94,0.5049999999999999,0.5441139922127414
1.0,0.6199999999999999,0.5610968436749234
0.93,0.6199999999999999,0.6045895120536825
0.78,0.6199999999999999,0.6536326733493497
0.57,0.696,0.6929003396570294
0.53,0.7079999999999999,0.7118714273879547
0.49,0.696,0.7270317289371222
0.42,0.6239999999999999,0.7276944743600364
0.39,0.646,0.7421920304862897
0.4,0.6239999999999999,0.7408665396404608
0.47,0.6239999999999999,0.7249606494905145
0.46,0.703,0.708971916162704
0.87,0.509,0.6508988484798277
0.84,0.6910000000000001,0.6346615856184243
0.85,0.688,0.6191699113577998
0.96,0.6910000000000001,0.6038439234529038
0.93,0.509,0.602849805318532
0.99,0.282,0.5963880374451165
1.0,0.13699999999999998,0.6014414712948389
1.0,0.26099999999999995,0.593819898931323
0.91,0.623,0.5931571535084087
0.96,0.38499999999999995,0.5786595973821557
0.96,0.38499999999999995,0.5783282246706984
0.96,0.623,0.5786595973821557
0.93,0.696,0.5773341065363268
0.93,0.696,0.5773341065363268
0.87,0.711,0.5919145058404441
0.83,0.6999999999999998,0.6024355894292106
0.72,0.6999999999999998,0.6341645265512386
0.67,0.711,0.6349101151520173
0.59,0.6999999999999998,0.6508160053019635
0.53,0.6999999999999998,0.672852290613868
0.58,0.711,0.6502361030569134
0.59,0.6999999999999998,0.6500704167011847
0.64,0.674,0.6325076629939526
0.69,0.703,0.6176787341562423
0.81,0.682,0.5941512716427803
0.93,0.6859999999999999,0.5789909700936129
0.99,0.6980000000000001,0.5808963631844918
0.93,0.6910000000000001,0.5944826443542375
0.96,0.615,0.5872752878800431
0.93,0.8829999999999999,0.5959738215557949
0.78,0.9769999999999999,0.7315881037196588
0.78,0.983,0.7239665313561429
0.95,0.368,0.6769116063292189
0.85,0.9199999999999998,0.7088062298069755
1.0,0.615,0.6784027835307763
0.99,0.5179999999999999,0.6791483721315551
1.0,0.6910000000000001,0.677740038107862
0.99,0.5,0.6932317123684866
0.93,0.7079999999999999,0.6930660260127579
0.92,0.6999999999999998,0.7112086819650402
0.81,0.6999999999999998,0.7277773175379008
0.76,0.711,0.7430204622649326
0.69,0.6999999999999998,0.7681219451578163
0.73,0.6999999999999998,0.7684533178692736
0.64,0.711,0.7818739126832905
0.61,0.6999999999999998,0.7995195095683871
0.68,0.6999999999999998,0.7702758677822883
0.63,0.711,0.7856018556871842
0.64,0.6999999999999998,0.7850219534421341
0.72,0.6999999999999998,0.7540386049208849
0.84,0.711,0.7312567310082015
0.93,0.6199999999999999,0.6949714191036369
0.93,0.9259999999999998,0.6939773009692652
0.98,0.7259999999999999,0.6893380830088642
1.0,0.6199999999999999,0.6767459199734902
1.0,0.5049999999999999,0.6692071907878387
0.89,0.8829999999999999,0.7301797696959657
1.0,0.324,0.6615856184243228
1.0,0.324,0.66846160218706
0.99,0.322,0.6673846408748241
0.99,0.26699999999999996,0.6760831745505758
0.93,0.324,0.6912434760997432
0.88,0.4519999999999999,0.722061138265264
0.79,0.509,0.750559191450584
0.74,0.6999999999999998,0.7681219451578163
0.72,0.688,0.7709386132052026
0.69,0.6999999999999998,0.7853533261535913
0.65,0.6999999999999998,0.802253334437909
0.63,0.711,0.803330295750145
0.64,0.6999999999999998,0.8040758843509239
0.59,0.6999999999999998,0.8369646259630521
0.63,0.711,0.8044072570623809
0.6,0.6999999999999998,0.8350592328721731
0.65,0.6199999999999999,0.8015905890149948
0.81,0.6199999999999999,0.7575180183911855
0.87,0.696,0.7422748736641538
0.84,0.983,0.742606246375611
0.88,0.932,0.7349846740120951
0.88,0.9259999999999998,0.7339905558777235
0.9,0.6999999999999998,0.734653301300638
0.99,0.8970000000000001,0.6751718995940685
0.9,0.9289999999999998,0.7422748736641538
0.93,0.9259999999999998,0.7343219285891808
0.97,0.593,0.718498881617099
0.93,0.319,0.7260376108027504
0.82,0.5,0.7416121282412393
0.81,0.5599999999999999,0.7640626294424655
0.8,0.5,0.7827851876397979
0.74,0.4519999999999999,0.8006793140584874
0.75,0.46900000000000003,0.8458288459945323
0.74,0.5,0.8024190207936377
0.89,0.383,0.7720155745174386
0.94,0.43799999999999994,0.757932234280507
0.79,0.682,0.8002650981691659
0.7,0.682,0.800596470880623
0.71,0.6759999999999999,0.7872587192444702
0.7,0.6910000000000001,0.7840278353077625
0.79,0.6910000000000001,0.767459199734902
0.98,0.6799999999999999,0.6809709220445698
0.96,0.6910000000000001,0.6814679811117555
0.97,0.9859999999999999,0.6801424902659265
0.94,0.9089999999999999,0.6780714108193191
1.0,0.972,0.6619169911357801
1.0,0.972,0.6615027752464586
0.99,0.5,0.6467566895866126
0.97,0.959,0.6609228730014084
1.0,0.958,0.6546267914837214
0.99,0.8369999999999999,0.6595145389777153
1.0,0.593,0.6539640460608069
0.97,0.5939999999999999,0.6774086653964047
0.94,0.545,0.6894209261867286
1.0,0.089,0.677740038107862
0.93,0.682,0.6942258305028581
0.82,0.6799999999999999,0.7262861403363434
0.73,0.6999999999999998,0.7508905641620414
0.69,0.6999999999999998,0.7677905724463592
0.68,0.711,0.7685361610471378
0.64,0.6999999999999998,0.7850219534421341
0.62,0.6999999999999998,0.7846905807306769
0.61,0.711,0.7847734239085412
0.58,0.6999999999999998,0.7846905807306769
0.71,0.696,0.7526302708971917
0.84,0.6429999999999999,0.71659348852622
0.99,0.6199999999999999,0.6787341562422335
0.96,0.983,0.677740038107862
0.98,0.8800000000000002,0.665727777317538
0.97,0.744,0.6608400298235442
0.97,0.5049999999999999,0.652887084748571
0.96,0.337,0.6467566895866126
0.99,0.5049999999999999,0.6359870764642532
1.0,0.5049999999999999,0.6280341313892802
0.99,0.598,0.6240576588517937
0.99,0.6199999999999999,0.6360699196421176
0.9,0.6239999999999999,0.6754204291276613
0.8,0.623,0.7062380912931822
0.74,0.6999999999999998,0.7250434926683789
0.73,0.6999999999999998,0.7498136028498055
0.66,0.711,0.7509734073399057
0.66,0.6999999999999998,0.7670449838455804
0.7,0.6999999999999998,0.7542042912766136
0.61,0.711,0.7711042995609312
0.58,0.6999999999999998,0.7846905807306769
0.58,0.6999999999999998,0.7856846988650485
0.57,0.711,0.7850219534421341
0.58,0.6999999999999998,0.7850219534421341
0.66,0.6239999999999999,0.7695302791815095
0.78,0.6429999999999999,0.73026261287383
0.93,0.6199999999999999,0.693894457791401
0.97,0.5049999999999999,0.677740038107862
0.96,0.523,0.6726866042581394
0.97,0.4969999999999999,0.6608400298235442
1.0,0.383,0.644934139673598
0.99,0.9289999999999998,0.6388865876895038
1.0,0.20099999999999998,0.6359870764642532
0.96,0.20099999999999998,0.635655703752796
0.96,0.23199999999999996,0.6294424654129733
0.94,0.048999999999999995,0.6346615856184243
1.0,0.29,0.6757518018391186
0.82,0.6199999999999999,0.7373871261701599
0.71,0.6199999999999999,0.7522988981857345
0.64,0.6999999999999998,0.7850219534421341
0.61,0.711,0.7856018556871842
0.56,0.6999999999999998,0.8298401126667221
0.6,0.6999999999999998,0.8023361776157734
0.51,0.711,0.8222185403032062
0.55,0.6999999999999998,0.800016568635573
0.59,0.6999999999999998,0.798691077789744
0.61,0.711,0.7858503852207771
0.68,0.6999999999999998,0.7692817496479165
0.66,0.6199999999999999,0.7685361610471378
0.85,0.6429999999999999,0.7177532930163202
0.9,0.6199999999999999,0.6947228895700439
0.93,0.983,0.6781542539971834
0.94,0.9289999999999998,0.6670532681633667
0.96,0.5059999999999999,0.43426393836467575
0.98,0.457,0.42001491177201566
0.92,0.448,0.35738546930660264
0.92,0.391,0.3331124181923619
0.92,0.425,0.33427222268246215
0.92,0.26699999999999996,0.31339574186065783
0.92,0.27,0.30883936707812115
0.99,0.14699999999999996,0.321928589180681
1.0,0.161,0.34255654046889245
1.0,0.16399999999999998,0.3463673266506504
0.99,0.16899999999999998,0.3539060558363019
1.0,0.16699999999999998,0.35208350592328724
1.0,0.16399999999999998,0.35854527379670287
1.0,0.144,0.36881782785187645
1.0,0.12599999999999997,0.3746168503023776
1.0,0.12299999999999998,0.38571783613619426
0.99,0.16699999999999998,0.3698947891641124
1.0,0.12599999999999997,0.40278353077624063
1.0,0.19099999999999998,0.40684284649159147
0.88,0.508,0.42606246375610973
0.87,0.6009999999999999,0.41255902576422837
0.9,0.597,0.412724712119957
0.93,0.21699999999999997,0.41023941678402787
1.0,0.37,0.4081683373374203
0.78,0.983,0.3440477176704499
0.75,0.9289999999999998,0.30246044238256986
0.75,0.983,0.3440477176704499
0.73,0.983,0.3253251594731174
0.82,0.9429999999999998,0.3157981940187226
0.84,0.6199999999999999,0.31960898020048056
0.82,0.6199999999999999,0.32317123684864557
0.8,0.7079999999999999,0.31339574186065783
0.75,0.696,0.3298815342556541
0.69,0.696,0.310993289702593
0.67,0.7079999999999999,0.3335266340816834
0.64,0.696,0.3596222351089388
0.63,0.6999999999999998,0.35680556706155253
0.62,0.711,0.357468312484467
0.6,0.6999999999999998,0.3596222351089388
0.64,0.696,0.3407339905558777
0.68,0.7079999999999999,0.3527462513462017
0.69,0.696,0.3215972164692238
0.75,0.6199999999999999,0.319194764311159
0.79,0.6199999999999999,0.3063540717421921
0.69,0.6199999999999999,0.3056084831414133
0.74,0.983,0.2872172976555381
0.72,0.9289999999999998,0.2886256316792313
0.75,0.983,0.27686190042250025
0.75,0.983,0.2790986662248364
0.95,0.315,0.3766879297489852
0.81,0.983,0.2886256316792313
0.81,0.983,0.27967856846988653
0.83,0.9289999999999998,0.28415210007455893
0.87,0.983,0.2726368983514208
0.91,0.6199999999999999,0.25316875155330965
0.92,0.6199999999999999,0.3244138845166101
0.91,0.6199999999999999,0.28688592494408083
0.81,0.6199999999999999,0.3256565321845747
0.72,0.6199999999999999,0.32499378676166024
0.75,0.6339999999999999,0.325490845828846
0.76,0.597,0.3330295750144976
0.77,0.703,0.3487697788087152
0.92,0.368,0.3464501698285147
1.0,0.187,0.33866291110927016
0.92,0.12099999999999998,0.3298815342556541
1.0,0.11899999999999998,0.3022119128489769
1.0,0.12599999999999997,0.3020462264932483
0.99,0.136,0.29757269488857596
0.99,0.09699999999999999,0.29227073150526056
0.99,0.09699999999999999,0.3129815259713363
0.96,0.127,0.3244967276944744
1.0,0.12599999999999997,0.33211830005799026
0.99,0.13699999999999998,0.35191781956755863
0.9,0.8459999999999999,0.356391351172231
1.0,0.295,0.37511390936956346
0.99,0.295,0.37254577085577006
0.99,0.5,0.34943252423162957
1.0,0.615,0.31248446690415044
1.0,0.696,0.3300472206113827
0.93,0.6849999999999998,0.3515864468561014
0.92,0.696,0.35183497638969435
0.85,0.696,0.3705575345870268
0.83,0.6549999999999999,0.39499627205699617
0.89,0.682,0.40278353077624063
0.89,0.6910000000000001,0.4050202965785768
0.87,0.7079999999999999,0.4046060806892553
0.88,0.6999999999999998,0.4110678485626709
0.88,0.6999999999999998,0.41123353491839953
0.85,0.646,0.39400215392262455
0.85,0.6239999999999999,0.38265263855521503
0.92,0.6239999999999999,0.3587109601524315
0.86,0.688,0.37113743683207695
0.85,0.6999999999999998,0.37113743683207695
0.85,0.6239999999999999,0.37411979123519185
0.85,0.623,0.38265263855521503
0.92,0.6999999999999998,0.37569381161461357
0.85,0.696,0.3820727363101649
0.88,0.5259999999999999,0.3037859332283987
0.85,0.6199999999999999,0.3504266423660012
0.92,0.6199999999999999,0.34040261784442055
0.91,0.8800000000000002,0.34139673597879217
0.92,0.696,0.32996437743351836
0.85,0.696,0.3487697788087152
0.86,0.6849999999999998,0.332863888658769
0.85,0.696,0.33402369314886926
0.85,0.20899999999999996,0.3275619252754536
0.78,0.6629999999999999,0.35382321265843764
0.78,0.6999999999999998,0.35166929003396574
0.75,0.6999999999999998,0.3616104713776821
0.75,0.688,0.3557286057493166
0.91,0.6999999999999998,0.374451163946649
0.91,0.696,0.3754452820810207
0.88,0.40299999999999997,0.4142987324993787
0.81,0.6999999999999998,0.3444619335597714
0.81,0.696,0.34736144478502196
0.76,0.6629999999999999,0.33410653632673354
0.81,0.696,0.3130643691492006
0.78,0.9859999999999999,0.3191119211332947
0.78,0.8459999999999999,0.31157319194764316
0.81,0.9119999999999998,0.3157981940187226
0.87,0.615,0.2909452406594317
0.81,0.8800000000000002,0.30212906967111264
0.88,0.509,0.2789329798691078
0.88,0.509,0.27901582304697214
0.91,0.5039999999999999,0.2707315052605418
0.92,0.44299999999999995,0.27843592080192203
0.92,0.25899999999999995,0.27802170491260053
0.99,0.14099999999999996,0.2821638638058156
1.0,0.10899999999999999,0.28299229558445865
1.0,0.08399999999999999,0.28771435672272394
0.93,0.11799999999999998,0.2955016154419684
0.92,0.15799999999999997,0.29160798608234617
0.99,0.18899999999999997,0.2923535746831249
0.91,0.20699999999999996,0.2921878883273963
0.91,0.27,0.29351337917322506
0.91,0.509,0.30014083340236936
0.97,0.224,0.28953690663573856
0.91,0.509,0.29119377019302467
0.78,0.6999999999999998,0.3022947560268412
0.8,0.6549999999999999,0.3036202468726701
0.72,0.696,0.29765553806644024
0.75,0.9259999999999998,0.27098003479413474
0.78,0.8800000000000002,0.28796288625631683
0.79,0.9259999999999998,0.2870516112998095
0.82,0.9259999999999998,0.28771435672272394
0.98,0.281,0.34802419020793646
0.88,0.9259999999999998,0.2800099411813437
0.88,0.744,0.2712285643277276
0.92,0.7259999999999999,0.27098003479413474
0.99,0.14299999999999996,0.291028083837296
0.99,0.175,0.2982354403114904
0.98,0.264,0.29641289039847574
0.92,0.23300000000000004,0.30411730593985586
0.92,0.22699999999999998,0.30883936707812115
0.99,0.40099999999999997,0.29947808797945497
0.88,0.6859999999999999,0.30883936707812115
0.88,0.688,0.31422417363930083
0.83,0.6759999999999999,0.3206030983348522
0.95,0.16999999999999998,0.33435506586032643
0.91,0.25599999999999995,0.32623643442962474
0.98,0.25199999999999995,0.32888741612128247
0.99,0.374,0.3708060641206197
0.92,0.22099999999999997,0.3704746914091625
0.98,0.411,0.36997763234197667
0.99,0.37699999999999995,0.3701433186977053
0.99,0.37699999999999995,0.36152762819981776
0.96,0.38099999999999995,0.36111341231049626
0.96,0.22099999999999997,0.3535746831248447
0.96,0.22099999999999997,0.3128158396156077
0.96,0.21199999999999997,0.2696545439483059
1.0,0.21099999999999997,0.3034545605169414
0.96,0.21199999999999997,0.27089719161627046
0.96,0.23799999999999996,0.28514621820893055
0.92,0.21199999999999997,0.26128738298401133
1.0,0.185,0.2428133543202718
0.99,0.09,0.21680059647088068
1.0,0.013999999999999997,0.21497804655786598
0.99,0.023,0.24140502029657857
0.95,0.12099999999999998,0.26211581476265433
0.99,0.157,0.24571286554552238
0.92,0.18899999999999997,0.27031728937122035
0.96,0.20099999999999998,0.2583050285808964
0.92,0.28500000000000003,0.25076629939524486
0.84,0.37999999999999995,0.2705658189048132
0.88,0.30099999999999993,0.2544942423991384
0.92,0.307,0.22375942341148208
0.96,0.30099999999999993,0.23991384309502115
0.98,0.3,0.22790158230469723
1.0,0.184,0.23270648662082682
0.96,0.11599999999999998,0.23204374119791235
0.99,0.16799999999999998,0.22409079612293928
0.96,0.182,0.25615110595642454
0.96,0.182,0.25499130146632426
0.92,0.299,0.21878883273962393
0.96,0.182,0.22972413221771193
0.96,0.182,0.2470383563913512
0.96,0.184,0.23303785933228402
0.92,0.15399999999999997,0.2965785767542043
0.92,0.155,0.2969099494656615
0.99,0.186,0.29682710628779724
0.96,0.11599999999999998,0.24637561096843677
0.99,0.07899999999999999,0.30527711042995614
0.93,0.176,0.2650153259879049
